Review,Rating,Likes,App Version,Review Date
"apa apaan setiap gua main nih game, dikasih sinyal merah trs padahal jaringan gua stabil. main game yang lain aja lancar, tapi pas gua main game ini jaringannya tiba tiba merah. apa lagi mainnya main rank kan thoulol. kalo gak jaringan, timnya yang thoulol. tolong dong monton benerin lagi, jangan samapai ada dark server yang gak jelas. game thoulol banyak dark sistem.",1,5,1.9.16.9839,2024-09-11 05:28:28
"Please moonton, perbaiki sistem matchmaking nya, aku cape dapet tim yang ga setara terus sama lawannya. Lama kelamaan nanti bakal menurun minat orang-orang main ini game karna bikin stress, buat apa banyak event tapi matchmaking hancur? orang bakal pindah cari game yang lebih nyaman kalo kaya gini. Aku uninstall, lelah.",1,1063,1.8.93.9702,2024-07-26 08:13:08
"Saya kasih bintang satu aja, emang layaknya satu aja bintangnya! Ciri-ciri mau menang atau kalah sangat bisa terasa..., kalau hero yg kita mainkan analog gerakan jalannya ringan pasti menang & sebaliknya kalau analog gerakan hero terasa berat., jalannya seperti yg lebih lambat dari biasanya.., itu di pastikan kalah...! Tapi yg paling muak ketika kurang satu bintang mau naik Rank.., malah di kasih team Dark sistem sampai turun bintang drastis..., minimal 4X seperti itu baru bisa naik Rank",1,2207,1.8.93.9702,2024-07-22 14:43:46
Untuk game ini sudah cukup baik tetapi saya sebagai pemain.Solo ketika bermain di renk seringkali di temukan dengan musuh yang lebih kuwat dari pada saya. Dan lolong di perbaiki dalam penyeimbangan permainan. Dan juga sangat sering kami para pemain solo di temukan dengan rekan yang jauh lebuh tinggi sehingga kami tidak bisa menyeimbangi mereka dikarenakan pengalaman bermain yang prefosional Tolong di perbaiki jangan sampai permasalahan yang seperti ini kami pindah hok monoton sekian terima kasih,2,2396,1.8.93.9702,2024-07-09 13:27:03
"AUTO UNINSTALL GAME SAMPAH...!!!banyak bug...Sudah hampir 7GB makan memori internal...Update event2 gak guna banyak bug sering freeze...!!!Yang buat banyak player feeder sekarang bukan karena mereka tidak bisa main,,tapi karna grafis game ini semakin tinggi gk smooth di hp spek biasa..!!!",1,4078,1.8.93.9702,2024-08-01 16:39:20
"Aku kasih bintang 3 kenapa? Sistem matchmaking, biasany nggak adil. Tim nya epic abadi, sedangkan musuh kayak ex-immo. Jaringan saat matchmaking, sering banget aku terpaksa afk karena internetnya jelek dan sering keluar suara error. Padahal internet nya normal² aja. Semoga bisa di perbaiki, walaupun Moonton ngasih skin collector gratis lah, epic limit lah.. Kalau matchmaking nya gitu² aja mending pensi",3,1083,1.9.8.9833,2024-08-06 23:19:03
"Sistem match yang sangat buruk, terkadang bertemu dengan tim yang rank nya di bawah kita dan musuh nya yang jauh di atas kita, sebenarnya semuanya sudah baik, cuman, sistem matchmaking game anda yang sangat buruk, mengapa dari awal game rilis tidak di perhatikan/di perbaiki untuk sistem matchmaking nya, saya hanya ingin satu dari game ini. BUAT LAH SISTEM MATCHMAKING YANG SEIMBANG KARNA HANYA ITU SAJA KELUHAN PARA PLAYER GAME INI, DIKARENAKAN SISTEM MATCHMAKING NYA YANG SAMAT AMAT BURUK SEKALI.",1,301,1.8.93.9702,2024-08-01 11:47:50
"Menurut saya lebih perbaiki sistem game pertandingan, selama saya main saya keseringan dapet tim yang selalu tidak wajar dan apalagi role role yang tidak sesuai dengan pangkat yang berbeda, di sisi lain saya lebih sering dapet dark sistem tim setiap pertandingan selalu losetreak. Gimana mau ramai kalau sistem pertandingan nya masih gini cuma nambah skin tapi sistem pertandingan tidak diperbaiki lagi",5,3568,1.8.93.9702,2024-08-23 08:48:32
"Sistem di game ini saat di rank tinggi atau player lama; saat kalah terus menerus, akan di kasih musuh gampang,lalu kalo menang, langsung di kasih musuh pro dan mendapat tim yang tidak bisa main. Kemungkinan karena sistem mengira saat kita menang kita dianggap pro lalu di kasih tim dan musuh tidak seimbang",2,1659,1.9.9.9834,2024-08-18 14:47:58
"Setelah update frame rate jadi sering drop, dan ping sering jumping. Padahal sebelum upload lancar"" saja. Dibuat main game sebelah dengan settingan kurang lebih sama juga lancar. Udah coba ganti"" jaringan juga. Bikin males main aja. Selain event hal dasarnya juga diperhatiin lah.",1,901,1.8.93.9702,2024-07-17 11:42:00
"Saya kecewa dengan sistem kredit skor game ini yg bisa mengakibatkn plat tidak bisa bermain lagi, dengan pertimbang mengambil keputusan menurunkan kredit skor secara sepihak, dan game pick play Hero serta penyetaraan matc making yg tidak sesuai dengan level XP player, saya sangat kecewa. Saya menganjurkan jangan bermain game ini karna banyak merugikan player2 yg ingin bermain, dimana keluar jauh dari konteks yg namanya permainan. Dimana permainan adalah unsur bersenang2.",1,1147,1.9.9.9834,2024-08-21 17:49:01
"ada plus nya banyak minus nya, plus nya game nya ga kaku, dan sekarang banyak skin gratis nya, minus nya adalah, pembagian lane benar-benar tidak adil, di rank mytic masih ada yang rebutan mid lane 3 orang?? konyol, mana lose streak 7x harapan saya untuk game ini, bisa lebih adil lagi saat pembagian lane, kalau bisa tentuin dari sistem nya, bukan kita sendiri yang milih, yang ada akan terus berebutan",2,1062,1.9.6.9831,2024-08-02 07:34:22
"Makin kesini makin buruk,setelah update kok sering terjadi bug dan lag ya,padahal jaringannya bagus.kadang dark sistem, musuh terkadang lebih kuat berbeda dengan tim sendiri,untuk developer mohon agar diperbaiki lagi agar saat bermain lebih nyaman",1,1597,1.9.8.9833,2024-08-05 18:49:17
"Gua saranin ya developer mlbb, daripada lu sering bagi"" Skin, biar gak pada pindah ke game baru sebelah yg lebih kece grafiknya, mending perbaiki dlu deh bug ping nya, /koneksinya. Masa posisi udh mau win, trus di bikin lag, akhirnya ap.? Kalah anjirrr Dan itu sering trjadi. Jdi kesan game in, kalah menang di tentuin developer, kan ga lucu njirrr..",1,2217,1.9.8.9833,2024-08-06 03:37:58
"Tolong diperbaiki, saya tadi login tiba² keluar sendiri mulai dari awal lagi udah masuk rank pemilihan Hero, ehh tiba² keluar sendiri lagi. Ditengah² pertandingan ngebug parah padahal jaringan bagus. Jadi gak bisa konsentrasi sma pertandingannya klau kyk gini trus",1,1567,1.8.93.9702,2024-07-23 07:31:16
"Game nya gak bagus, banyak bug nya. Masa udah menang kill Len musuh udah rata. Tiba-tiba ngelag, eror, padahal udah make wifi sama data. Pas bisa masuk lagi malah kalah, mau cek batlefile! Malah gak ada pertandingan nya, mending kalo gak ilang bintang nya. Ini malah nurun, haduhh. Monton perbaikin lagi deh sistem nya kacau soalnya ...",1,1722,1.8.93.9702,2024-07-09 17:32:01
"Oke, kalau bisa bintang nol, saya mau kasih nol, dalam permainan dari tadi saya bug terus, bugnya itu lag parah ga bisa gerak, padahal jaringan aman saja pake wifi lagi, yg kedua adalah di pertengahan pertandingan tiba tiba ngefreezz akhirnya force close, hasilnya saya jadi lost streak akibat itu, padahal Handphone saya itu Poco X 5 pro 5g Ram 8 / 256 GB, jadi developer, kalian kerja yg baik yah, jangan asal-asalan.",1,7766,1.9.6.9831,2024-08-01 10:00:09
"kebiasaan, match making berantakan terus. percuma kalau kasih skin gratis terlalu banyak, tapi untuk match making aja masih belum betul. perbaiki lah sistem itu, kadang juga ketemu tim yang gm, padahal saya sendiri epic 1. jadi tolong kasih yang seimbang tim dan juga musuh",1,105,1.8.93.9702,2024-08-18 02:20:27
"gausah mainin nih game , udah event gak ngotak , misinya susah² harus ini lah harus itu lah , apalagi di kasih tim dark system melulu , padahal musuhnya jago banget , apalagi setiap main selalu di saat draftpick detik² terakhir selalu crash ( lag ) antara menit 15 - 13 , game yang cuma , mentingin cuan nggak pernah mentingin playernya , apa gunanya event banyak kalo playernya menderita , yang pindah game ke hok , udah bener pilihan kalian tepat dan bagus , karena monton emang nggak baik.",1,254,1.8.93.9702,2024-07-29 16:24:46
"Gamenya banyak bug, apalagi bug jaringan yg sering hilang padahal ketika di tes kecepatan jaringan ping nya stabil. Saya pernah saat main baru saja spawn di land of dawn, setelah selesai loading, tiba-tiba sinyal naik padahal itu tidak terjadi sebelumnya. Saat itu saya sudah memulai ulang wifi saya, tapi setelah tersambung kembali tidak bisa normal kembali, terpaksa saya harus melakukan restart game, tapi hasilnya hanya membuat game invalid, dan mengurangi kredit skor saya. Mohon diperbaiki! 👎",1,2678,1.8.93.9702,2024-07-24 11:49:01
"Game nya sih oke grafik bagus menarik banyak event, cuma segi permainannya yang buruk. Sering rebutan lane, kedua tim yang tidak seimbang udah kaya setim sama computer lawan player. Saya kira game nya makin update makin bagus pembagian timnya ternyata malah makin buruk",1,2643,1.9.6.9831,2024-08-06 07:52:23
"diperhatikan masalah ping game yang naik turun dan sering kali terjadi bug, seperti kerakter kadang jalan sendiri. Padahal jaringan di cek ok2 saja gak bermasalah. Jadi aja sih yah perlu ditingkatkan dan diperbaiki lagi, selebihnya ok mantap",2,884,1.8.93.9702,2024-07-11 14:55:44
"Ini game banyak bug,, jaringan selalu jelek setiap saat,apalagi pas lagi main trs war tiba"" Hero ga bisa gerak/ sinyal juga Langsung merah trs pas udah mati Hero nya sinyal nya Langsung bagus padahal pas lagi parming ga leg sinyal aneh!!! trs pas pembagian tim juga selalu ga se imbang, tim musuh pada jago jago trs pas tim gua malah dapet tim badut Mulu dan akhirnya lostrek,, Lama"" mending uninstall aja ni game!!",1,941,1.9.8.9833,2024-08-06 07:48:12
"makin lama makin banyak dark sistem, buat pembagian tim kurang efektif karna perna dapet tim yang rank nya di bawah tapi musuhnya rank yang tinggi tinggi, jadi mungkin bisa lah jangan sering sering di kasih musuh yang lebih susah, harus yang setara.",1,1567,1.8.93.9702,2024-07-14 10:12:05
"Nih saya kasih bintang satu aja setelah update terbaru ini sistemnya malah lebih hancur suka mengalami lag mengganggu sekali saat bermain padahal kondisi jaringan sangat bagus, terlebih untuk yang player solo selalu di kasih dark sistem lost strek yg berketerusan, tim yang tidak seimbang bahkan di beri musuh dgan damage yang tidak setara, sudah banyak yg perotes akan hal ini tapi tidak pernah di respon sama sekali",1,298,1.8.93.9702,2024-07-29 13:43:33
"Event2 dan skin nya bagus bagus tapi tolong dong moonton.... ""PERBAIKI SISTEM MATCHMAKING"" Nya lah, gw udh cape ketemu tim beban semua sama musuh gk seimbang. Lu mentang2 perusahaan kaya dan besar jgn seenaknya terus lah, cmn keluarin skin skin baru yang sangat mahal dan menghabiskan uang doang yg gw liat dari tahun lalu, gaada yang namanya perubahan dalam sistem Matchmaking nya, entah tiba2 dapat tim yang jelek dan musuh susah yang bukan setara dengan kita. Jadi tolong, mohon diperbaiki🙏",1,11727,1.9.9.9834,2024-08-14 15:23:00
"Percuma pembaharuan kalo cheat masih berkeliaran, sistem tidak stabil banyak bug dan lag sana-sini controller tidak stabil penargetan tidak sesuai, mlbb di update bukannya tambah bener malah bikin makin crush, beban nambah permasalahan di bug malah makin tambah beban buat pemain, sudah tidak praktis lagi. Tidak kaya dulu 5 THN belakang ini makin gak jelas, hp spek tinggi jg kga ngaruhnya game itu lancar.",1,1961,1.9.8.9833,2024-08-08 01:41:32
"Game nya benar benar berantakan, kayak rumah yang udah di tinggal.. Hero tidak balance, masalah jaringan(dibandingkan bermain hok jaringan di ml Down parah). Rank match yang jadi inti game online kompetitif seakan akan ga ada buat mereka, bukannya di perbaikin, di poles, di buat seimbang. Developer yang cerdas ini malah buat mode baru khusus solo player yang ada sistem ranking nya juga😯😲kayaknya di kantor kalian kurang oksigen penyebab pikiran kalian dangkal(^^)",1,1316,1.8.93.9702,2024-07-24 13:21:47
Game ngk jelas optimisasinya. Mending main honor of king di hp gwa setingan rata kanan bisa stabil tanpa drop frame grafiknya lebih bagus lagi. Di ml hp gwa grafik high aja mnt 10 udah drop frame. Kalok perlu di setingan di kasih setingan resolusi biar tambar ringan. Mau resolusi kecil sedang atau tinggi.,1,422,1.8.93.9702,2024-07-31 16:05:59
"Saya punya keluhan yang di mana saya di rugikan, setiap match bermain solo selalu bertemu tim newbie dan itu sangat merugikan tim, saya mohon untuk developer agar di perbaiki dan di setting kembali masalah itu.......... Terimakasih",1,2,1.9.16.9839,2024-09-19 15:32:06
"sebenarnya dari segi game bagus, event nya juga menarik, efek juga banyak yang bagus', grafik juga udah bagus, minus dari draft pick dan tim yang harus dibenerin, terkadang dapet tim yang gajelas, dark sistem sih boleh aja untuk menyeimbangkan menang dan kalah namun jangan terlalu berlebihan, tolong diperbaiki lagi",3,1382,1.8.93.9702,2024-07-08 07:59:10
Jaringan buruk saat di dalam pertandingam. Sangat tidak perlu ganti jaringan. Soal jaringan sinyal full aman. Tapi hanya saja sering mengalami lag saat didalam pertandingan ping naik turun beberapa saat terus menerus. Apa harus uninstal?? Setelah update jadi rusak. Keluar sendiri.🤣🤣 Game banke emang.,1,2408,1.9.6.9831,2024-08-01 05:12:05
Kami player Mlbb sangat engeluhkan bug nya.... Selalu hilang koneksi tiba2 di saat matching maupun di dalam game nya ? Saya sudah mencoba game sebelah lebih bagus dari segi koneksi maupun fitur game nya ...hero nya gratis begitu juga dengan skin nya ...free ? Jadi jangan sampai kami berubah haluan ke game sebelah ? Terima kasih !,1,2164,1.9.9.9834,2024-08-12 04:26:53
"Game nya banyak dark system,ga bisa maju mundurin replay,kurangnya hukuman bagi afk/tidak mengikuti matchmaking,tidak ada poim tambahan bagi mvp kalah,tambahan poin untuk jaringan buruk sangat sedikit,terlalu pay to win,kasih dark system terus,player banyak ngomong kasar,sistem practice yang kurang karena bagi hero yang belum dimiliki tapi udh punya skin nya gak bisa langsung dipake,update nya buat makin berat,mending main hok",1,714,1.8.93.9702,2024-07-13 07:11:47
"Semakin update malah performa buat main jadi nga nyaman, tiba-tiba nge bug, terus lag parah padahal jaringan yang dipakai bagus dan match pertandingannya yang lama, dah sekarang tu banyak banget pemain dark sistem. Kecewa pokoknya",1,971,1.8.93.9702,2024-07-17 00:21:53
"Mobile legends : bang bang. Terlalu banyak bug. Drak sistem kerja babas Peforma games buruk,dikarenakan banyak nya tindakan yang tidak baik. Perbaikan,sesuai kan rank yang lebih maklumat. Bukan menambah semangat,tapi mengurangi semangat para pemain pemula. Nilai bintang 1🌟 cukup",1,1037,1.9.8.9833,2024-08-16 19:37:40
"Udah bagus bangett siii, tpi terkadang bikin emosi juga, bagi yang gabisa main, belajar main classic aja sampai terbiasa dengan hero² lain, jgan langsung rank nyusahin orang yang lagi push, kunci menang bisa menguasai semua Hero, mungkin terkadang dark system, tpi kan ada yang namanya 'onmic' sama kirim pesan, bisa di koordinir lah, game buat senang² dan cari teman, kecuali lagi emosi si. Menurutku semua udah baguss, cuma terkadang hp nya aja yang kurang mendukung, jdi jgn salahin moontonnya mks",5,11904,1.9.11.9836,2024-08-23 10:15:02
"sistem matching nya tidak seimbang, sangat tidak masuk akal,apalagi di mode ranked tim nya bener bener tidak sesuai dengan tim musuh yg dimnaa rank musuh lebih tinggi daripada tim sendiri, tolong dibenerin sistem matching nyaa biar adil jgn ga seimbang,cape main nya dapat tim yg gitu"" aja sedangkan musuh jago jago,saya cape main rank lose strike sampe 20x,kadang main sekali menang habis itu kalah terus sampai seterusnya,cuma di kasih menang sekali",1,575,1.8.93.9702,2024-07-24 14:25:00
"Kacau moonton, barusan main terus keadaan menang ehh tiba² sinyal merah terus ada sekitar 3 menit padahal sinyal bagus(wifi+data), terpaksa relog ehh tau tau ada info""game sudah selesai atau tidak ada""buang² waktu kan jadinya diriwayat pertandingan enggak ada jadinya gatau game tadi menang atau engga, misi gk keitung dengan game yang barusan dimainkan, kacau lah mau ngereport gk bisa gk ada hasil pertandingan nya, mending klo ada hasil pertandingannya invalid, ini mah ga ada sama sekali",1,344,1.8.93.9702,2024-07-26 18:32:05
"Game yg sangat buruk dikarenakan matchmaking yg sangat tidak seimbang, jika bermain solo di pertemukan dengan musuh yg pandai, teman yg idiot yg selalu dapat bronze, lalu jika bermain party walaupun temen se tim pandai bermain, sering di pertemukan dengan musuh yg lebih pandai dari teman se tim, terlebih lagi dengan musuh affinity lv3 ke atas yg membuatnya makin sulit untuk menang, bagi yg mau nostalgia atau baru mau download lebih baik urungkan niatmu, karena game ini engga fair. Game sampah.",1,1149,1.9.8.9833,2024-08-13 01:31:47
"Untuk developer,Saya sebagai player veteran merasa tidak puas dan cukup kecewa.Dikarenakan masalah Optimalisasi,Fps drop,Force close,Delay,Dan nanti ketambahan hero baru semakin lama Game ini semakin berat dengan effect yg bagus dan grafik yang tinggi walau sudah menggunakan grafik rendah,bahkan sudah menggunakan optimalisasi grafik rendah tapi tetap sama saja.Masih Fps drop dan delay dulu saya masih bisa main game ini dengan grafik sedang dan 60Fps tapi sekarang hanya mentok 20Fps atau 14Fps.😶",1,749,1.8.93.9702,2024-07-01 10:01:22
